id,משרד,שנת תקציב,קוד תקציבי,כותרת,תקציב מקורי,תקציב מעודכן,ביצוע,אומדן ביצוע,שיעור ביצוע,סטטוס נתון,מקור
budget-health-2025-00240218,health,2025,00240218,מכונים,49859000,51546000,43065930,,83.5,partial,https://next.obudget.org/i/budget/00240218/2025
budget-health-2025-002407,health,2025,002407,רכש שירותי בריאות,6829669000,7492753000,6694107796,,89.3,partial,https://next.obudget.org/i/budget/002407/2025
budget-health-2025-00240701,health,2025,00240701,הכשרות צוותים רפואיים,484025000,669824000,534923177,,79.9,partial,https://next.obudget.org/i/budget/00240701/2025
budget-health-2025-00240709,health,2025,00240709,פעולות מרכזיות,568187000,717563000,577870245,,80.5,partial,https://next.obudget.org/i/budget/00240709/2025
budget-health-2025-00240710,health,2025,00240710,גריאטריה,1948893000,2231568000,2199974851,,98.6,partial,https://next.obudget.org/i/budget/00240710/2025
budget-health-2025-00240714,health,2025,00240714,בריאות הנפש,3828564000,3873798000,3381339523,,87.3,partial,https://next.obudget.org/i/budget/00240714/2025
budget-health-2025-002416,health,2025,002416,שירותי בריאות הציבור,1747255000,2159067000,1703876051,,78.9,partial,https://next.obudget.org/i/budget/002416/2025
budget-health-2025-00241603,health,2025,00241603,רפואה מונעת,933893000,1344199000,932008680,,69.3,partial,https://next.obudget.org/i/budget/00241603/2025
budget-health-2025-00241689,health,2025,00241689,מעבדות בריאות הציבור,39913000,55097000,44280142,,80.4,partial,https://next.obudget.org/i/budget/00241689/2025
budget-health-2025-00241690,health,2025,00241690,לשכות הבריאות,773449000,759771000,727587229,,95.8,partial,https://next.obudget.org/i/budget/00241690/2025
budget-health-2025-002420,health,2025,002420,קופות חולים ובתי חולים,48591091000,49298311000,48481899051,,98.3,partial,https://next.obudget.org/i/budget/002420/2025
budget-health-2025-00242003,health,2025,00242003,קופות ובתי חולים –,48591091000,49298311000,48481899051,,98.3,partial,https://next.obudget.org/i/budget/00242003/2025
budget-health-2025-002422,health,2025,002422,כספי עזבונות,0,3391000,3442157,,101.5,partial,https://next.obudget.org/i/budget/002422/2025
budget-health-2025-00242210,health,2025,00242210,כספי עזבונות,0,3391000,3442157,,101.5,partial,https://next.obudget.org/i/budget/00242210/2025
budget-health-2025-002440,health,2025,002440,מרכזים לבריאות הנפש,35414000,51233000,34729296,,67.8,partial,https://next.obudget.org/i/budget/002440/2025
budget-health-2025-00244009,health,2025,00244009,מרכז קהילתי יפו,35414000,51233000,34729296,,67.8,partial,https://next.obudget.org/i/budget/00244009/2025
budget-health-2025-002450,health,2025,002450,מרכזים רפואיים,323597000,390696000,386006407,,98.8,partial,https://next.obudget.org/i/budget/002450/2025
budget-health-2025-00245001,health,2025,00245001,מרכז גריאטרי נתניה,88978000,82602000,80870673,,97.9,partial,https://next.obudget.org/i/budget/00245001/2025
budget-health-2025-00245002,health,2025,00245002,מרכז גריאטרי פלימן,42098000,57569000,56496362,,98.1,partial,https://next.obudget.org/i/budget/00245002/2025
budget-health-2025-00245003,health,2025,00245003,מרכז גריאטרי פרדס חנה,90146000,93488000,95756950,,102.4,partial,https://next.obudget.org/i/budget/00245003/2025
budget-health-2025-00245004,health,2025,00245004,מרכז גריאטרי שמואל,66319000,101237000,103575511,,102.3,partial,https://next.obudget.org/i/budget/00245004/2025
budget-health-2025-00245005,health,2025,00245005,מרכז גריאטרי ראשון,36056000,55800000,49306911,,88.4,partial,https://next.obudget.org/i/budget/00245005/2025
budget-health-2025-002499,health,2025,002499,חשבון מעבר,0,0,27384,,,partial,https://next.obudget.org/i/budget/002499/2025
budget-health-2025-00249999,health,2025,00249999,חשבון מעבר,0,0,27384,,,partial,https://next.obudget.org/i/budget/00249999/2025
budget-health-2026-0024,health,2026,0024,משרד הבריאות,63344897000,63741610000,,,,estimate,https://next.obudget.org/i/budget/0024/2026
budget-health-2026-002402,health,2026,002402,משרד ראשי,1443558000,2046845000,,,,estimate,https://next.obudget.org/i/budget/002402/2026
budget-health-2026-00240201,health,2026,00240201,שכר מטה,634699000,634486000,,,,estimate,https://next.obudget.org/i/budget/00240201/2026
budget-health-2026-00240205,health,2026,00240205,תפעול מטה,757556000,1356474000,,,,estimate,https://next.obudget.org/i/budget/00240205/2026
budget-health-2026-00240218,health,2026,00240218,מכונים,51303000,55885000,,,,estimate,https://next.obudget.org/i/budget/00240218/2026
budget-health-2026-002407,health,2026,002407,רכש שירותי בריאות,7017609000,7653168000,,,,estimate,https://next.obudget.org/i/budget/002407/2026
budget-health-2026-00240701,health,2026,00240701,הכשרות צוותים רפואיים,710943000,782150000,,,,estimate,https://next.obudget.org/i/budget/00240701/2026
budget-health-2026-00240709,health,2026,00240709,פעולות מרכזיות,444762000,444762000,,,,estimate,https://next.obudget.org/i/budget/00240709/2026
budget-health-2026-00240710,health,2026,00240710,גריאטריה,1706253000,1706253000,,,,estimate,https://next.obudget.org/i/budget/00240710/2026
budget-health-2026-00240714,health,2026,00240714,בריאות הנפש,4155651000,4720003000,,,,estimate,https://next.obudget.org/i/budget/00240714/2026
budget-health-2026-002416,health,2026,002416,שירותי בריאות הציבור,1971862000,1979267000,,,,estimate,https://next.obudget.org/i/budget/002416/2026
budget-health-2026-00241603,health,2026,00241603,רפואה מונעת,1125307000,1125307000,,,,estimate,https://next.obudget.org/i/budget/00241603/2026
budget-health-2026-00241689,health,2026,00241689,מעבדות בריאות הציבור,47065000,54470000,,,,estimate,https://next.obudget.org/i/budget/00241689/2026
budget-health-2026-00241690,health,2026,00241690,לשכות הבריאות,799490000,799490000,,,,estimate,https://next.obudget.org/i/budget/00241690/2026
budget-health-2026-002420,health,2026,002420,קופות חולים ובתי חולים,52875987000,52021472000,,,,estimate,https://next.obudget.org/i/budget/002420/2026
budget-health-2026-00242003,health,2026,00242003,קופות ובתי חולים –,52875987000,52021472000,,,,estimate,https://next.obudget.org/i/budget/00242003/2026
budget-health-2026-002422,health,2026,002422,כספי עזבונות,0,0,,,,estimate,https://next.obudget.org/i/budget/002422/2026
budget-health-2026-00242210,health,2026,00242210,כספי עזבונות,0,0,,,,estimate,https://next.obudget.org/i/budget/00242210/2026
budget-health-2026-002440,health,2026,002440,מרכזים לבריאות הנפש,35881000,40858000,,,,estimate,https://next.obudget.org/i/budget/002440/2026
budget-health-2026-00244009,health,2026,00244009,מרכז קהילתי יפו,35881000,40858000,,,,estimate,https://next.obudget.org/i/budget/00244009/2026
budget-health-2026-002450,health,2026,002450,מרכזים רפואיים,0,0,,,,estimate,https://next.obudget.org/i/budget/002450/2026
budget-health-2026-00245001,health,2026,00245001,מרכז גריאטרי נתניה,0,0,,,,estimate,https://next.obudget.org/i/budget/00245001/2026
budget-health-2026-00245002,health,2026,00245002,מרכז גריאטרי פלימן,0,0,,,,estimate,https://next.obudget.org/i/budget/00245002/2026
budget-health-2026-00245003,health,2026,00245003,מרכז גריאטרי פרדס חנה,0,0,,,,estimate,https://next.obudget.org/i/budget/00245003/2026
budget-health-2026-00245004,health,2026,00245004,מרכז גריאטרי שמואל,0,0,,,,estimate,https://next.obudget.org/i/budget/00245004/2026
budget-health-2026-00245005,health,2026,00245005,מרכז גריאטרי ראשון,0,0,,,,estimate,https://next.obudget.org/i/budget/00245005/2026
budget-health-2026-002499,health,2026,002499,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/002499/2026
budget-health-2026-00249999,health,2026,00249999,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/00249999/2026
budget-sec-1-2023-0001,sec-1,2023,0001,נשיא המדינה ולשכתו,63847000,89172000,82456182,,92.5,partial,https://next.obudget.org/i/budget/0001/2023
budget-sec-1-2023-000151,sec-1,2023,000151,נשיא המדינה ומוסדותיו,60884000,89172000,82456182,,92.5,partial,https://next.obudget.org/i/budget/000151/2023
budget-sec-1-2023-00015101,sec-1,2023,00015101,נשיא המדינה,60884000,89172000,82456182,,92.5,partial,https://next.obudget.org/i/budget/00015101/2023
budget-sec-1-2023-000152,sec-1,2023,000152,רזרבה,2963000,0,0,,,partial,https://next.obudget.org/i/budget/000152/2023
budget-sec-1-2023-00015201,sec-1,2023,00015201,רזרבה,2963000,0,0,,,partial,https://next.obudget.org/i/budget/00015201/2023
budget-sec-1-2023-000199,sec-1,2023,000199,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/000199/2023
budget-sec-1-2023-00019999,sec-1,2023,00019999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00019999/2023
budget-sec-1-2024-0001,sec-1,2024,0001,נשיא המדינה ולשכתו,74210000,98497000,88615721,,90,partial,https://next.obudget.org/i/budget/0001/2024
budget-sec-1-2024-000151,sec-1,2024,000151,נשיא המדינה ומוסדותיו,71237000,97171000,88615721,,91.2,partial,https://next.obudget.org/i/budget/000151/2024
budget-sec-1-2024-00015101,sec-1,2024,00015101,נשיא המדינה,71237000,97171000,88615721,,91.2,partial,https://next.obudget.org/i/budget/00015101/2024
budget-sec-1-2024-000152,sec-1,2024,000152,רזרבה,2973000,1326000,0,,0,partial,https://next.obudget.org/i/budget/000152/2024
budget-sec-1-2024-00015201,sec-1,2024,00015201,רזרבה,2973000,1326000,0,,0,partial,https://next.obudget.org/i/budget/00015201/2024
budget-sec-1-2024-000199,sec-1,2024,000199,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/000199/2024
budget-sec-1-2024-00019999,sec-1,2024,00019999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00019999/2024
budget-sec-1-2025-0001,sec-1,2025,0001,נשיא המדינה ולשכתו,83098000,100056000,94533192,,94.5,partial,https://next.obudget.org/i/budget/0001/2025
budget-sec-1-2025-000151,sec-1,2025,000151,נשיא המדינה ומוסדותיו,79875000,100056000,94533192,,94.5,partial,https://next.obudget.org/i/budget/000151/2025
budget-sec-1-2025-00015101,sec-1,2025,00015101,נשיא המדינה,79875000,100056000,94533192,,94.5,partial,https://next.obudget.org/i/budget/00015101/2025
budget-sec-1-2025-000152,sec-1,2025,000152,רזרבה,3223000,0,0,,,partial,https://next.obudget.org/i/budget/000152/2025
budget-sec-1-2025-00015201,sec-1,2025,00015201,רזרבה,3223000,0,0,,,partial,https://next.obudget.org/i/budget/00015201/2025
budget-sec-1-2025-000199,sec-1,2025,000199,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/000199/2025
budget-sec-1-2025-00019999,sec-1,2025,00019999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00019999/2025
budget-sec-1-2026-0001,sec-1,2026,0001,נשיא המדינה ולשכתו,89174000,114802000,,,,estimate,https://next.obudget.org/i/budget/0001/2026
budget-sec-1-2026-000151,sec-1,2026,000151,נשיא המדינה ומוסדותיו,85606000,111234000,,,,estimate,https://next.obudget.org/i/budget/000151/2026
budget-sec-1-2026-00015101,sec-1,2026,00015101,נשיא המדינה,85606000,111234000,,,,estimate,https://next.obudget.org/i/budget/00015101/2026
budget-sec-1-2026-000152,sec-1,2026,000152,רזרבה,3568000,3568000,,,,estimate,https://next.obudget.org/i/budget/000152/2026
budget-sec-1-2026-00015201,sec-1,2026,00015201,רזרבה,3568000,3568000,,,,estimate,https://next.obudget.org/i/budget/00015201/2026
budget-sec-1-2026-000199,sec-1,2026,000199,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/000199/2026
budget-sec-1-2026-00019999,sec-1,2026,00019999,חשבון מעבר,0,0,,,,estimate,https://next.obudget.org/i/budget/00019999/2026
budget-sec-10-2023-0010,sec-10,2023,0010,מטה לביטחון לאומי,48603000,60450000,51848315,,85.8,partial,https://next.obudget.org/i/budget/0010/2023
budget-sec-10-2023-001051,sec-10,2023,001051,מטה לביטחון לאומי,46430000,60450000,51848315,,85.8,partial,https://next.obudget.org/i/budget/001051/2023
budget-sec-10-2023-00105101,sec-10,2023,00105101,מטה לביטחון לאומי,46430000,60450000,51848315,,85.8,partial,https://next.obudget.org/i/budget/00105101/2023
budget-sec-10-2023-001052,sec-10,2023,001052,רזרבות,2173000,0,0,,,partial,https://next.obudget.org/i/budget/001052/2023
budget-sec-10-2023-00105201,sec-10,2023,00105201,רזרבה,2173000,0,0,,,partial,https://next.obudget.org/i/budget/00105201/2023
budget-sec-10-2024-0010,sec-10,2024,0010,מטה לביטחון לאומי,56572000,63534000,53166755,,83.7,partial,https://next.obudget.org/i/budget/0010/2024
budget-sec-10-2024-001051,sec-10,2024,001051,מטה לביטחון לאומי,54322000,63534000,53166755,,83.7,partial,https://next.obudget.org/i/budget/001051/2024
budget-sec-10-2024-00105101,sec-10,2024,00105101,מטה לביטחון לאומי,54322000,63534000,53166755,,83.7,partial,https://next.obudget.org/i/budget/00105101/2024
budget-sec-10-2024-001052,sec-10,2024,001052,רזרבות,2250000,0,0,,,partial,https://next.obudget.org/i/budget/001052/2024
budget-sec-10-2024-00105201,sec-10,2024,00105201,רזרבה,2250000,0,0,,,partial,https://next.obudget.org/i/budget/00105201/2024
budget-sec-10-2025-0010,sec-10,2025,0010,מטה לביטחון לאומי,57810000,65406000,54664990,,83.6,partial,https://next.obudget.org/i/budget/0010/2025
budget-sec-10-2025-001051,sec-10,2025,001051,מטה לביטחון לאומי,55603000,65406000,54664990,,83.6,partial,https://next.obudget.org/i/budget/001051/2025
budget-sec-10-2025-00105101,sec-10,2025,00105101,מטה לביטחון לאומי,55603000,65406000,54664990,,83.6,partial,https://next.obudget.org/i/budget/00105101/2025
budget-sec-10-2025-001052,sec-10,2025,001052,רזרבות,2207000,0,0,,,partial,https://next.obudget.org/i/budget/001052/2025
budget-sec-10-2025-00105201,sec-10,2025,00105201,רזרבה,2207000,0,0,,,partial,https://next.obudget.org/i/budget/00105201/2025
budget-sec-10-2026-0010,sec-10,2026,0010,מטה לביטחון לאומי,63996000,72578000,,,,estimate,https://next.obudget.org/i/budget/0010/2026
budget-sec-10-2026-001051,sec-10,2026,001051,מטה לביטחון לאומי,61498000,70080000,,,,estimate,https://next.obudget.org/i/budget/001051/2026
budget-sec-10-2026-00105101,sec-10,2026,00105101,מטה לביטחון לאומי,61498000,70080000,,,,estimate,https://next.obudget.org/i/budget/00105101/2026
budget-sec-10-2026-001052,sec-10,2026,001052,רזרבות,2498000,2498000,,,,estimate,https://next.obudget.org/i/budget/001052/2026
budget-sec-10-2026-00105201,sec-10,2026,00105201,רזרבה,2498000,2498000,,,,estimate,https://next.obudget.org/i/budget/00105201/2026
budget-sec-11-2023-0011,sec-11,2023,0011,מבקר המדינה,409000000,409000000,397446456,,97.2,partial,https://next.obudget.org/i/budget/0011/2023
budget-sec-11-2023-001101,sec-11,2023,001101,ניהול ומטה,41180000,41180000,40422245,,98.2,partial,https://next.obudget.org/i/budget/001101/2023
budget-sec-11-2023-00110101,sec-11,2023,00110101,הנהלה,9150000,9150000,7754627,,84.8,partial,https://next.obudget.org/i/budget/00110101/2023
budget-sec-11-2023-00110102,sec-11,2023,00110102,"תכנון, תמיכה מקצועית,",24100000,24100000,25476185,,105.7,partial,https://next.obudget.org/i/budget/00110102/2023
budget-sec-11-2023-00110103,sec-11,2023,00110103,"שת""פ בינ""ל ובקרת",500000,500000,147940,,29.6,partial,https://next.obudget.org/i/budget/00110103/2023
budget-sec-11-2023-00110104,sec-11,2023,00110104,הדרכה,7430000,7430000,7043493,,94.8,partial,https://next.obudget.org/i/budget/00110104/2023
budget-sec-11-2023-001102,sec-11,2023,001102,ביצוע הביקורת,162170000,162170000,157700581,,97.2,partial,https://next.obudget.org/i/budget/001102/2023
budget-sec-11-2023-00110201,sec-11,2023,00110201,ביקורת משרדי ממשלה,82800000,82800000,75434807,,91.1,partial,https://next.obudget.org/i/budget/00110201/2023
budget-sec-11-2023-00110202,sec-11,2023,00110202,ביקורת מערכת הבטחון,26000000,26000000,28227260,,108.6,partial,https://next.obudget.org/i/budget/00110202/2023
budget-sec-11-2023-00110203,sec-11,2023,00110203,ביקורת השלטון המקומי,35400000,35400000,34429469,,97.3,partial,https://next.obudget.org/i/budget/00110203/2023
budget-sec-11-2023-00110205,sec-11,2023,00110205,"ביקורת פעולות ענ""א",17970000,17970000,19609045,,109.1,partial,https://next.obudget.org/i/budget/00110205/2023
budget-sec-11-2023-001103,sec-11,2023,001103,נציבות תלונות הציבור,48420000,48420000,50278616,,103.8,partial,https://next.obudget.org/i/budget/001103/2023
budget-sec-11-2023-00110301,sec-11,2023,00110301,הנהלה,4870000,4870000,5164627,,106,partial,https://next.obudget.org/i/budget/00110301/2023
budget-sec-11-2023-00110302,sec-11,2023,00110302,הטיפול בתלונות,43550000,43550000,45113989,,103.6,partial,https://next.obudget.org/i/budget/00110302/2023
budget-sec-11-2023-001104,sec-11,2023,001104,הוצאות חד-פעמיות,17200000,17200000,19394439,,112.8,partial,https://next.obudget.org/i/budget/001104/2023
budget-sec-11-2023-00110404,sec-11,2023,00110404,פיתוח המחשוב,11500000,11500000,11115313,,96.7,partial,https://next.obudget.org/i/budget/00110404/2023
budget-sec-11-2023-00110408,sec-11,2023,00110408,ביקורת מימון בחירות,2700000,2700000,1645037,,60.9,partial,https://next.obudget.org/i/budget/00110408/2023
budget-sec-11-2023-00110410,sec-11,2023,00110410,ביטחון ואבטחת מידע,0,0,0,,,partial,https://next.obudget.org/i/budget/00110410/2023
budget-sec-11-2023-00110413,sec-11,2023,00110413,בינוי,3000000,3000000,6634089,,221.1,partial,https://next.obudget.org/i/budget/00110413/2023
budget-sec-11-2023-001105,sec-11,2023,001105,רזרבה,8000000,8000000,0,,0,partial,https://next.obudget.org/i/budget/001105/2023
budget-sec-11-2023-00110501,sec-11,2023,00110501,רזרבה לשכר,5250000,5250000,0,,0,partial,https://next.obudget.org/i/budget/00110501/2023
budget-sec-11-2023-00110502,sec-11,2023,00110502,רזרבה לעמידה ביעד,2750000,2750000,0,,0,partial,https://next.obudget.org/i/budget/00110502/2023
budget-sec-11-2023-001106,sec-11,2023,001106,אמרכלות וחשבות,132030000,132030000,129650575,,98.2,partial,https://next.obudget.org/i/budget/001106/2023
budget-sec-11-2023-00110601,sec-11,2023,00110601,"אמרכלות וחשבות - כ""א",26830000,26830000,28032545,,104.5,partial,https://next.obudget.org/i/budget/00110601/2023
budget-sec-11-2023-00110602,sec-11,2023,00110602,אמרכלות רכישות,105200000,105200000,101618030,,96.6,partial,https://next.obudget.org/i/budget/00110602/2023
budget-sec-11-2023-001199,sec-11,2023,001199,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/001199/2023
budget-sec-11-2023-00119999,sec-11,2023,00119999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00119999/2023
budget-sec-11-2024-0011,sec-11,2024,0011,מבקר המדינה,421068000,421068000,433190747,,102.9,partial,https://next.obudget.org/i/budget/0011/2024
budget-sec-11-2024-001101,sec-11,2024,001101,ניהול ומטה,41180000,41180000,41606463,,101,partial,https://next.obudget.org/i/budget/001101/2024
budget-sec-11-2024-00110101,sec-11,2024,00110101,הנהלה,9150000,9150000,8731473,,95.4,partial,https://next.obudget.org/i/budget/00110101/2024
budget-sec-11-2024-00110102,sec-11,2024,00110102,"תכנון, תמיכה מקצועית,",24100000,24100000,26461232,,109.8,partial,https://next.obudget.org/i/budget/00110102/2024
budget-sec-11-2024-00110103,sec-11,2024,00110103,"שת""פ בינ""ל ובקרת",500000,500000,762337,,152.5,partial,https://next.obudget.org/i/budget/00110103/2024
budget-sec-11-2024-00110104,sec-11,2024,00110104,הדרכה,7430000,7430000,5651421,,76.1,partial,https://next.obudget.org/i/budget/00110104/2024
budget-sec-11-2024-001102,sec-11,2024,001102,ביצוע הביקורת,162170000,162170000,167525487,,103.3,partial,https://next.obudget.org/i/budget/001102/2024
budget-sec-11-2024-00110201,sec-11,2024,00110201,ביקורת משרדי ממשלה,82800000,82800000,78758388,,95.1,partial,https://next.obudget.org/i/budget/00110201/2024
budget-sec-11-2024-00110202,sec-11,2024,00110202,ביקורת מערכת הבטחון,26000000,26000000,29497951,,113.5,partial,https://next.obudget.org/i/budget/00110202/2024
budget-sec-11-2024-00110203,sec-11,2024,00110203,ביקורת השלטון המקומי,35400000,35400000,37713740,,106.5,partial,https://next.obudget.org/i/budget/00110203/2024
budget-sec-11-2024-00110205,sec-11,2024,00110205,"ביקורת פעולות ענ""א",17970000,17970000,21555408,,120,partial,https://next.obudget.org/i/budget/00110205/2024
budget-sec-11-2024-001103,sec-11,2024,001103,נציבות תלונות הציבור,48420000,48420000,53445677,,110.4,partial,https://next.obudget.org/i/budget/001103/2024
budget-sec-11-2024-00110301,sec-11,2024,00110301,הנהלה,4870000,4870000,4834627,,99.3,partial,https://next.obudget.org/i/budget/00110301/2024
budget-sec-11-2024-00110302,sec-11,2024,00110302,הטיפול בתלונות,43550000,43550000,48611050,,111.6,partial,https://next.obudget.org/i/budget/00110302/2024
budget-sec-11-2024-001104,sec-11,2024,001104,הוצאות חד-פעמיות,17200000,17200000,31762965,,184.7,partial,https://next.obudget.org/i/budget/001104/2024
budget-sec-11-2024-00110404,sec-11,2024,00110404,פיתוח המחשוב,11500000,11500000,21988261,,191.2,partial,https://next.obudget.org/i/budget/00110404/2024
budget-sec-11-2024-00110408,sec-11,2024,00110408,ביקורת מימון בחירות,2700000,2700000,1637110,,60.6,partial,https://next.obudget.org/i/budget/00110408/2024
budget-sec-11-2024-00110410,sec-11,2024,00110410,ביטחון ואבטחת מידע,0,0,3276,,,partial,https://next.obudget.org/i/budget/00110410/2024
budget-sec-11-2024-00110413,sec-11,2024,00110413,בינוי,3000000,3000000,8134318,,271.1,partial,https://next.obudget.org/i/budget/00110413/2024
budget-sec-11-2024-001105,sec-11,2024,001105,רזרבה,8000000,8000000,0,,0,partial,https://next.obudget.org/i/budget/001105/2024
budget-sec-11-2024-00110501,sec-11,2024,00110501,רזרבה לשכר,5250000,5250000,0,,0,partial,https://next.obudget.org/i/budget/00110501/2024
budget-sec-11-2024-00110502,sec-11,2024,00110502,רזרבה לעמידה ביעד,2750000,2750000,0,,0,partial,https://next.obudget.org/i/budget/00110502/2024
budget-sec-11-2024-001106,sec-11,2024,001106,אמרכלות וחשבות,144098000,144098000,138850155,,96.4,partial,https://next.obudget.org/i/budget/001106/2024
budget-sec-11-2024-00110601,sec-11,2024,00110601,"אמרכלות וחשבות - כ""א",26830000,26830000,29843948,,111.2,partial,https://next.obudget.org/i/budget/00110601/2024
budget-sec-11-2024-00110602,sec-11,2024,00110602,אמרכלות רכישות,117268000,117268000,109006207,,93,partial,https://next.obudget.org/i/budget/00110602/2024
budget-sec-11-2024-001199,sec-11,2024,001199,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/001199/2024
budget-sec-11-2024-00119999,sec-11,2024,00119999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00119999/2024
budget-sec-11-2025-0011,sec-11,2025,0011,מבקר המדינה,443299000,443299000,455330598,,102.7,partial,https://next.obudget.org/i/budget/0011/2025
budget-sec-11-2025-001101,sec-11,2025,001101,ניהול ומטה,42502000,42502000,41379375,,97.4,partial,https://next.obudget.org/i/budget/001101/2025
budget-sec-11-2025-00110101,sec-11,2025,00110101,הנהלה,9915000,9915000,9461396,,95.4,partial,https://next.obudget.org/i/budget/00110101/2025
budget-sec-11-2025-00110102,sec-11,2025,00110102,"תכנון, תמיכה מקצועית,",25832000,25832000,25119436,,97.2,partial,https://next.obudget.org/i/budget/00110102/2025
budget-sec-11-2025-00110103,sec-11,2025,00110103,"שת""פ בינ""ל ובקרת",600000,600000,386265,,64.4,partial,https://next.obudget.org/i/budget/00110103/2025
budget-sec-11-2025-00110104,sec-11,2025,00110104,הדרכה,6155000,6155000,6412278,,104.2,partial,https://next.obudget.org/i/budget/00110104/2025
budget-sec-11-2025-001102,sec-11,2025,001102,ביצוע הביקורת,179530000,179530000,168437445,,93.8,partial,https://next.obudget.org/i/budget/001102/2025
budget-sec-11-2025-00110201,sec-11,2025,00110201,ביקורת משרדי ממשלה,86997000,86997000,76170436,,87.6,partial,https://next.obudget.org/i/budget/00110201/2025
budget-sec-11-2025-00110202,sec-11,2025,00110202,ביקורת מערכת הבטחון,31624000,31624000,30525433,,96.5,partial,https://next.obudget.org/i/budget/00110202/2025
budget-sec-11-2025-00110203,sec-11,2025,00110203,ביקורת השלטון המקומי,39661000,39661000,39142003,,98.7,partial,https://next.obudget.org/i/budget/00110203/2025
budget-sec-11-2025-00110205,sec-11,2025,00110205,"ביקורת פעולות ענ""א",21248000,21248000,22599573,,106.4,partial,https://next.obudget.org/i/budget/00110205/2025
budget-sec-11-2025-001103,sec-11,2025,001103,נציבות תלונות הציבור,53333000,53333000,55492576,,104,partial,https://next.obudget.org/i/budget/001103/2025
budget-sec-11-2025-00110301,sec-11,2025,00110301,הנהלה,5323000,5323000,5216620,,98,partial,https://next.obudget.org/i/budget/00110301/2025
budget-sec-11-2025-00110302,sec-11,2025,00110302,הטיפול בתלונות,48010000,48010000,50275956,,104.7,partial,https://next.obudget.org/i/budget/00110302/2025
budget-sec-11-2025-001104,sec-11,2025,001104,הוצאות חד-פעמיות,15745000,15745000,42885717,,272.4,partial,https://next.obudget.org/i/budget/001104/2025
budget-sec-11-2025-00110404,sec-11,2025,00110404,פיתוח המחשוב,13745000,13745000,21734269,,158.1,partial,https://next.obudget.org/i/budget/00110404/2025
budget-sec-11-2025-00110408,sec-11,2025,00110408,ביקורת מימון בחירות,1000000,1000000,13378514,,1337.9,partial,https://next.obudget.org/i/budget/00110408/2025
budget-sec-11-2025-00110410,sec-11,2025,00110410,ביטחון ואבטחת מידע,0,0,188346,,,partial,https://next.obudget.org/i/budget/00110410/2025
budget-sec-11-2025-00110413,sec-11,2025,00110413,בינוי,1000000,1000000,7584588,,758.5,partial,https://next.obudget.org/i/budget/00110413/2025
budget-sec-11-2025-001105,sec-11,2025,001105,רזרבה,8000000,8000000,0,,0,partial,https://next.obudget.org/i/budget/001105/2025
budget-sec-11-2025-00110501,sec-11,2025,00110501,רזרבה לשכר,5250000,5250000,0,,0,partial,https://next.obudget.org/i/budget/00110501/2025
budget-sec-11-2025-00110502,sec-11,2025,00110502,רזרבה לעמידה ביעד,2750000,2750000,0,,0,partial,https://next.obudget.org/i/budget/00110502/2025
budget-sec-11-2025-001106,sec-11,2025,001106,אמרכלות וחשבות,144189000,144189000,147135485,,102,partial,https://next.obudget.org/i/budget/001106/2025
budget-sec-11-2025-00110601,sec-11,2025,00110601,"אמרכלות וחשבות - כ""א",29954000,29954000,30465091,,101.7,partial,https://next.obudget.org/i/budget/00110601/2025
budget-sec-11-2025-00110602,sec-11,2025,00110602,אמרכלות רכישות,114235000,114235000,116670394,,102.1,partial,https://next.obudget.org/i/budget/00110602/2025
budget-sec-11-2025-001199,sec-11,2025,001199,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/001199/2025
budget-sec-11-2025-00119999,sec-11,2025,00119999,חשבון מעבר,0,0,0,,,partial,https://next.obudget.org/i/budget/00119999/2025
budget-sec-11-2026-0011,sec-11,2026,0011,מבקר המדינה,460800000,460800000,,,,estimate,https://next.obudget.org/i/budget/0011/2026
budget-sec-11-2026-001101,sec-11,2026,001101,ניהול ומטה,42568000,42568000,,,,estimate,https://next.obudget.org/i/budget/001101/2026
budget-sec-11-2026-00110101,sec-11,2026,00110101,הנהלה,10206000,10206000,,,,estimate,https://next.obudget.org/i/budget/00110101/2026
budget-sec-11-2026-00110102,sec-11,2026,00110102,"תכנון, תמיכה מקצועית,",25764000,25764000,,,,estimate,https://next.obudget.org/i/budget/00110102/2026
budget-sec-11-2026-00110103,sec-11,2026,00110103,"שת""פ בינ""ל ובקרת",300000,300000,,,,estimate,https://next.obudget.org/i/budget/00110103/2026
