משרד,שנה,סיווג ראשי,סיווג משני,תקציב מקורי,תקציב מעודכן,ביצוע/אומדן,מספר תקנות,מקור
sec-37,2024,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0037/2024
sec-37,2024,קניות,קניות בארץ,54155000,113674000,63096702,23,https://next.obudget.org/i/budget/0037/2024
sec-37,2024,קניות,"קניות בחו""ל",34015000,107227000,40164541,9,https://next.obudget.org/i/budget/0037/2024
sec-37,2024,קניות,רזרבה,3807000,0,0,2,https://next.obudget.org/i/budget/0037/2024
sec-37,2024,שכר,רזרבה,3141000,0,0,1,https://next.obudget.org/i/budget/0037/2024
sec-37,2024,שכר,שכר בארץ,53323000,55383000,55230144,7,https://next.obudget.org/i/budget/0037/2024
sec-37,2024,שכר,"שכר בחו""ל",22060000,24700000,23825758,3,https://next.obudget.org/i/budget/0037/2024
sec-37,2025,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-1473726,2,https://next.obudget.org/i/budget/0037/2025
sec-37,2025,העברות,מוצרים ציבוריים,0,905268000,902496118,2,https://next.obudget.org/i/budget/0037/2025
sec-37,2025,העברות,סובסידיה,0,66754000,54391691,3,https://next.obudget.org/i/budget/0037/2025
sec-37,2025,העברות,תמיכות לפי סעיף 3א,0,3435000,0,1,https://next.obudget.org/i/budget/0037/2025
sec-37,2025,העברות פנים תקציביות,השתתפויות,1800000,2071000,2042898,3,https://next.obudget.org/i/budget/0037/2025
sec-37,2025,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0037/2025
sec-37,2025,קניות,קניות בארץ,51351000,136368000,65707723,16,https://next.obudget.org/i/budget/0037/2025
sec-37,2025,קניות,"קניות בחו""ל",34400000,92263000,36828185,8,https://next.obudget.org/i/budget/0037/2025
sec-37,2025,קניות,רזרבה,3582000,0,0,2,https://next.obudget.org/i/budget/0037/2025
sec-37,2025,שכר,רזרבה,3254000,0,0,1,https://next.obudget.org/i/budget/0037/2025
sec-37,2025,שכר,שכר בארץ,53846000,56696000,56587974,7,https://next.obudget.org/i/budget/0037/2025
sec-37,2025,שכר,"שכר בחו""ל",24244000,21415000,21524216,3,https://next.obudget.org/i/budget/0037/2025
sec-37,2026,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,,3,https://next.obudget.org/i/budget/0037/2026
sec-37,2026,העברות,מוצרים ציבוריים,0,0,,3,https://next.obudget.org/i/budget/0037/2026
sec-37,2026,העברות,סובסידיה,0,0,,6,https://next.obudget.org/i/budget/0037/2026
sec-37,2026,העברות,תמיכות לפי סעיף 3א,0,0,,2,https://next.obudget.org/i/budget/0037/2026
sec-37,2026,העברות פנים תקציביות,השתתפויות,0,0,,3,https://next.obudget.org/i/budget/0037/2026
sec-37,2026,חשבונות מעבר,חשבונות מעבר,0,0,,1,https://next.obudget.org/i/budget/0037/2026
sec-37,2026,קניות,קניות בארץ,71465000,71465000,,17,https://next.obudget.org/i/budget/0037/2026
sec-37,2026,קניות,"קניות בחו""ל",32148000,32148000,,7,https://next.obudget.org/i/budget/0037/2026
sec-37,2026,קניות,רזרבה,4322000,4322000,,1,https://next.obudget.org/i/budget/0037/2026
sec-37,2026,שכר,רזרבה,3234000,3234000,,1,https://next.obudget.org/i/budget/0037/2026
sec-37,2026,שכר,שכר בארץ,55272000,55272000,,7,https://next.obudget.org/i/budget/0037/2026
sec-37,2026,שכר,"שכר בחו""ל",22342000,22342000,,3,https://next.obudget.org/i/budget/0037/2026
sec-39,2023,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-66636915,4,https://next.obudget.org/i/budget/0039/2023
sec-39,2023,העברות,סובסידיה,0,0,37479616,2,https://next.obudget.org/i/budget/0039/2023
sec-39,2023,העברות,תמיכות לפי סעיף 3א,4800000,13800000,2582205,3,https://next.obudget.org/i/budget/0039/2023
sec-39,2023,העברות פנים תקציביות,השתתפויות,1105000,939000,935280,2,https://next.obudget.org/i/budget/0039/2023
sec-39,2023,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0039/2023
sec-39,2023,קניות,קניות בארץ,30028000,71005000,65075591,15,https://next.obudget.org/i/budget/0039/2023
sec-39,2023,קניות,רזרבה,2010000,0,0,2,https://next.obudget.org/i/budget/0039/2023
sec-39,2023,שכר,רזרבה,2197000,0,0,1,https://next.obudget.org/i/budget/0039/2023
sec-39,2023,שכר,שכר בארץ,52727000,53679000,53447206,12,https://next.obudget.org/i/budget/0039/2023
sec-39,2024,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-69809758,4,https://next.obudget.org/i/budget/0039/2024
sec-39,2024,העברות,מוצרים ציבוריים,0,10059000,9352520,1,https://next.obudget.org/i/budget/0039/2024
sec-39,2024,העברות,סובסידיה,0,0,32938745,2,https://next.obudget.org/i/budget/0039/2024
sec-39,2024,העברות,תמיכות לפי סעיף 3א,4800000,15972000,3371379,3,https://next.obudget.org/i/budget/0039/2024
sec-39,2024,העברות פנים תקציביות,השתתפויות,1280000,1205000,1376635,2,https://next.obudget.org/i/budget/0039/2024
sec-39,2024,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0039/2024
sec-39,2024,קניות,קניות בארץ,18134000,95350000,106938348,16,https://next.obudget.org/i/budget/0039/2024
sec-39,2024,קניות,רזרבה,756000,0,0,2,https://next.obudget.org/i/budget/0039/2024
sec-39,2024,שכר,רזרבה,2276000,0,0,1,https://next.obudget.org/i/budget/0039/2024
sec-39,2024,שכר,שכר בארץ,54618000,55438000,55229583,12,https://next.obudget.org/i/budget/0039/2024
sec-39,2025,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-70384189,3,https://next.obudget.org/i/budget/0039/2025
sec-39,2025,העברות,מוצרים ציבוריים,0,575000,143330,1,https://next.obudget.org/i/budget/0039/2025
sec-39,2025,העברות,סובסידיה,0,0,35124540,1,https://next.obudget.org/i/budget/0039/2025
sec-39,2025,העברות,תמיכות לפי סעיף 3א,4800000,16760000,3979614,3,https://next.obudget.org/i/budget/0039/2025
sec-39,2025,העברות פנים תקציביות,השתתפויות,1105000,1105000,1084781,2,https://next.obudget.org/i/budget/0039/2025
sec-39,2025,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0039/2025
sec-39,2025,קניות,קניות בארץ,21995000,80996000,83636863,17,https://next.obudget.org/i/budget/0039/2025
sec-39,2025,קניות,רזרבה,927000,0,0,2,https://next.obudget.org/i/budget/0039/2025
sec-39,2025,שכר,רזרבה,2323000,0,0,1,https://next.obudget.org/i/budget/0039/2025
sec-39,2025,שכר,שכר בארץ,55309000,55729000,55729625,12,https://next.obudget.org/i/budget/0039/2025
sec-39,2026,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,,3,https://next.obudget.org/i/budget/0039/2026
sec-39,2026,העברות,מוצרים ציבוריים,0,0,,1,https://next.obudget.org/i/budget/0039/2026
sec-39,2026,העברות,סובסידיה,0,0,,1,https://next.obudget.org/i/budget/0039/2026
sec-39,2026,העברות,תמיכות לפי סעיף 3א,6200000,6200000,,3,https://next.obudget.org/i/budget/0039/2026
sec-39,2026,העברות פנים תקציביות,השתתפויות,0,0,,2,https://next.obudget.org/i/budget/0039/2026
sec-39,2026,חשבונות מעבר,חשבונות מעבר,0,0,,1,https://next.obudget.org/i/budget/0039/2026
sec-39,2026,קניות,קניות בארץ,18422000,18422000,,17,https://next.obudget.org/i/budget/0039/2026
sec-39,2026,קניות,רזרבה,768000,768000,,1,https://next.obudget.org/i/budget/0039/2026
sec-39,2026,שכר,רזרבה,2421000,2421000,,1,https://next.obudget.org/i/budget/0039/2026
sec-39,2026,שכר,שכר בארץ,58101000,58101000,,12,https://next.obudget.org/i/budget/0039/2026
sec-4,2023,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-10365752,9,https://next.obudget.org/i/budget/0004/2023
sec-4,2023,העברות,מוצרים ציבוריים,454479000,948144000,612858209,25,https://next.obudget.org/i/budget/0004/2023
sec-4,2023,העברות,סובסידיה,634000,0,0,1,https://next.obudget.org/i/budget/0004/2023
sec-4,2023,העברות,רזרבה,20289000,0,0,1,https://next.obudget.org/i/budget/0004/2023
sec-4,2023,העברות,תמיכות לפי סעיף 3א,64121000,281432000,177636702,12,https://next.obudget.org/i/budget/0004/2023
sec-4,2023,העברות פנים תקציביות,השתתפויות,22129000,21461000,18879961,52,https://next.obudget.org/i/budget/0004/2023
sec-4,2023,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0004/2023
sec-4,2023,קניות,קניות בארץ,1302923000,3099834000,1872652204,117,https://next.obudget.org/i/budget/0004/2023
sec-4,2023,קניות,"קניות בחו""ל",14000000,21928000,19009778,1,https://next.obudget.org/i/budget/0004/2023
sec-4,2023,קניות,רזרבה,769722000,0,0,6,https://next.obudget.org/i/budget/0004/2023
sec-4,2023,שכר,רזרבה,38103000,0,0,1,https://next.obudget.org/i/budget/0004/2023
sec-4,2023,שכר,שכר בארץ,890215000,836407000,794304246,154,https://next.obudget.org/i/budget/0004/2023
sec-4,2023,שכר,"שכר בחו""ל",19250000,22950000,22737182,2,https://next.obudget.org/i/budget/0004/2023
sec-4,2024,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-15615792,9,https://next.obudget.org/i/budget/0004/2024
sec-4,2024,העברות,מוצרים ציבוריים,463609000,771505000,620427314,27,https://next.obudget.org/i/budget/0004/2024
sec-4,2024,העברות,סובסידיה,142000,142000,138000,1,https://next.obudget.org/i/budget/0004/2024
sec-4,2024,העברות,רזרבה,16489000,16489000,0,1,https://next.obudget.org/i/budget/0004/2024
sec-4,2024,העברות,תמיכות לפי סעיף 3א,99581000,198772000,109073019,16,https://next.obudget.org/i/budget/0004/2024
sec-4,2024,העברות פנים תקציביות,השתתפויות,16760000,15549000,15328909,51,https://next.obudget.org/i/budget/0004/2024
sec-4,2024,חשבונות מעבר,חשבונות מעבר,0,0,-449,1,https://next.obudget.org/i/budget/0004/2024
sec-4,2024,קניות,קניות בארץ,1109995000,2558628000,1852586189,121,https://next.obudget.org/i/budget/0004/2024
sec-4,2024,קניות,"קניות בחו""ל",12210000,17139000,16896726,1,https://next.obudget.org/i/budget/0004/2024
sec-4,2024,קניות,רזרבה,410689000,244517000,0,6,https://next.obudget.org/i/budget/0004/2024
sec-4,2024,שכר,רזרבה,38511000,38511000,0,1,https://next.obudget.org/i/budget/0004/2024
sec-4,2024,שכר,שכר בארץ,894112000,877193000,864130109,154,https://next.obudget.org/i/budget/0004/2024
sec-4,2024,שכר,"שכר בחו""ל",19250000,20250000,20305738,2,https://next.obudget.org/i/budget/0004/2024
sec-4,2025,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-28614778,12,https://next.obudget.org/i/budget/0004/2025
sec-4,2025,העברות,מוצרים ציבוריים,495087000,1071921000,909041872,30,https://next.obudget.org/i/budget/0004/2025
sec-4,2025,העברות,סובסידיה,134000,133000,0,1,https://next.obudget.org/i/budget/0004/2025
sec-4,2025,העברות,רזרבה,18403000,300000,0,1,https://next.obudget.org/i/budget/0004/2025
sec-4,2025,העברות,תמיכות לפי סעיף 3א,176294000,305846000,136017716,19,https://next.obudget.org/i/budget/0004/2025
sec-4,2025,העברות פנים תקציביות,הפחתות,0,0,0,4,https://next.obudget.org/i/budget/0004/2025
sec-4,2025,העברות פנים תקציביות,השתתפויות,3159000,104431000,122248479,41,https://next.obudget.org/i/budget/0004/2025
sec-4,2025,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0004/2025
sec-4,2025,קניות,קניות בארץ,1288691000,3453848000,2259159318,115,https://next.obudget.org/i/budget/0004/2025
sec-4,2025,קניות,"קניות בחו""ל",12210000,16866000,15000466,1,https://next.obudget.org/i/budget/0004/2025
sec-4,2025,קניות,רזרבה,402216000,3701000,0,5,https://next.obudget.org/i/budget/0004/2025
sec-4,2025,שכר,רזרבה,42798000,0,0,1,https://next.obudget.org/i/budget/0004/2025
sec-4,2025,שכר,שכר בארץ,1000871000,918196000,888254262,150,https://next.obudget.org/i/budget/0004/2025
sec-4,2025,שכר,"שכר בחו""ל",19250000,18950000,18694765,2,https://next.obudget.org/i/budget/0004/2025
sec-4,2026,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,,10,https://next.obudget.org/i/budget/0004/2026
sec-4,2026,העברות,מוצרים ציבוריים,741109000,741109000,,30,https://next.obudget.org/i/budget/0004/2026
sec-4,2026,העברות,סובסידיה,113000,113000,,1,https://next.obudget.org/i/budget/0004/2026
sec-4,2026,העברות,רזרבה,36057000,36057000,,1,https://next.obudget.org/i/budget/0004/2026
sec-4,2026,העברות,תמיכות לפי סעיף 3א,404854000,404854000,,19,https://next.obudget.org/i/budget/0004/2026
sec-4,2026,העברות פנים תקציביות,הפחתות,0,0,,3,https://next.obudget.org/i/budget/0004/2026
sec-4,2026,העברות פנים תקציביות,השתתפויות,-62500000,-62500000,,41,https://next.obudget.org/i/budget/0004/2026
sec-4,2026,חשבונות מעבר,חשבונות מעבר,0,0,,1,https://next.obudget.org/i/budget/0004/2026
sec-4,2026,קניות,קניות בארץ,1924878000,1924878000,,112,https://next.obudget.org/i/budget/0004/2026
sec-4,2026,קניות,"קניות בחו""ל",17037000,17037000,,1,https://next.obudget.org/i/budget/0004/2026
sec-4,2026,קניות,רזרבה,1290654000,1290654000,,4,https://next.obudget.org/i/budget/0004/2026
sec-4,2026,שכר,רזרבה,46369000,46369000,,1,https://next.obudget.org/i/budget/0004/2026
sec-4,2026,שכר,שכר בארץ,1103180000,1103180000,,146,https://next.obudget.org/i/budget/0004/2026
sec-4,2026,שכר,"שכר בחו""ל",21001000,21001000,,2,https://next.obudget.org/i/budget/0004/2026
sec-41,2023,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,0,1,https://next.obudget.org/i/budget/0041/2023
sec-41,2023,העברות פנים תקציביות,השתתפויות,3608000,8406000,7444295,4,https://next.obudget.org/i/budget/0041/2023
sec-41,2023,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0041/2023
sec-41,2023,קניות,קניות בארץ,23151000,54333000,26055995,10,https://next.obudget.org/i/budget/0041/2023
sec-41,2023,קניות,רזרבה,15634000,0,0,3,https://next.obudget.org/i/budget/0041/2023
sec-41,2023,שכר,רזרבה,2895000,0,0,1,https://next.obudget.org/i/budget/0041/2023
sec-41,2023,שכר,שכר בארץ,69479000,68166000,67189155,9,https://next.obudget.org/i/budget/0041/2023
sec-41,2024,העברות פנים תקציביות,השתתפויות,8210000,8991000,9022205,4,https://next.obudget.org/i/budget/0041/2024
sec-41,2024,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0041/2024
sec-41,2024,קניות,קניות בארץ,17469000,50682000,22361062,10,https://next.obudget.org/i/budget/0041/2024
sec-41,2024,קניות,רזרבה,5839000,0,0,3,https://next.obudget.org/i/budget/0041/2024
sec-41,2024,שכר,רזרבה,2949000,0,0,1,https://next.obudget.org/i/budget/0041/2024
sec-41,2024,שכר,שכר בארץ,70786000,69786000,69262127,9,https://next.obudget.org/i/budget/0041/2024
sec-41,2025,העברות פנים תקציביות,השתתפויות,8533000,10719000,10651853,3,https://next.obudget.org/i/budget/0041/2025
sec-41,2025,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0041/2025
sec-41,2025,קניות,קניות בארץ,20265000,42275000,26550874,10,https://next.obudget.org/i/budget/0041/2025
sec-41,2025,קניות,רזרבה,4139000,0,0,3,https://next.obudget.org/i/budget/0041/2025
sec-41,2025,שכר,רזרבה,2990000,0,0,1,https://next.obudget.org/i/budget/0041/2025
sec-41,2025,שכר,שכר בארץ,71744000,74592000,73393896,8,https://next.obudget.org/i/budget/0041/2025
sec-41,2026,העברות פנים תקציביות,השתתפויות,0,0,,3,https://next.obudget.org/i/budget/0041/2026
sec-41,2026,חשבונות מעבר,חשבונות מעבר,0,0,,1,https://next.obudget.org/i/budget/0041/2026
sec-41,2026,קניות,קניות בארץ,22590000,22590000,,9,https://next.obudget.org/i/budget/0041/2026
sec-41,2026,קניות,רזרבה,941000,941000,,2,https://next.obudget.org/i/budget/0041/2026
sec-41,2026,שכר,רזרבה,3177000,3177000,,1,https://next.obudget.org/i/budget/0041/2026
sec-41,2026,שכר,שכר בארץ,76254000,76254000,,8,https://next.obudget.org/i/budget/0041/2026
sec-42,2023,העברות,רזרבה,106299000,70000,0,1,https://next.obudget.org/i/budget/0042/2023
sec-42,2023,העברות,תשלומי העברה סוציאליים,2551175000,2818808000,2815017827,16,https://next.obudget.org/i/budget/0042/2023
sec-42,2023,העברות פנים תקציביות,השתתפויות,0,0,0,1,https://next.obudget.org/i/budget/0042/2023
sec-42,2023,מתן אשראי,אשראי בשקלים,610001000,381432000,361519889,4,https://next.obudget.org/i/budget/0042/2023
sec-42,2023,קניות,קניות בארץ,90812000,83684000,62087425,3,https://next.obudget.org/i/budget/0042/2023
sec-42,2023,קניות,רזרבה,37079000,0,0,4,https://next.obudget.org/i/budget/0042/2023
sec-42,2024,העברות,רזרבה,106545000,0,0,1,https://next.obudget.org/i/budget/0042/2024
sec-42,2024,העברות,תשלומי העברה סוציאליים,2548017000,3000132000,2986084854,16,https://next.obudget.org/i/budget/0042/2024
sec-42,2024,העברות פנים תקציביות,השתתפויות,0,0,0,1,https://next.obudget.org/i/budget/0042/2024
sec-42,2024,מתן אשראי,אשראי בשקלים,610001000,521001000,394983821,4,https://next.obudget.org/i/budget/0042/2024
sec-42,2024,קניות,קניות בארץ,81331000,63472000,58623537,4,https://next.obudget.org/i/budget/0042/2024
sec-42,2024,קניות,רזרבה,18815000,34000,0,4,https://next.obudget.org/i/budget/0042/2024
sec-42,2025,העברות,רזרבה,114764000,0,0,1,https://next.obudget.org/i/budget/0042/2025
sec-42,2025,העברות,תשלומי העברה סוציאליים,2754344000,3111632000,3029282469,16,https://next.obudget.org/i/budget/0042/2025
sec-42,2025,מתן אשראי,אשראי בשקלים,460001000,460001000,390132426,4,https://next.obudget.org/i/budget/0042/2025
sec-42,2025,קניות,קניות בארץ,81331000,76134000,62125587,4,https://next.obudget.org/i/budget/0042/2025
sec-42,2025,קניות,רזרבה,18815000,0,0,3,https://next.obudget.org/i/budget/0042/2025
sec-42,2026,העברות,רזרבה,131462000,131462000,,1,https://next.obudget.org/i/budget/0042/2026
sec-42,2026,העברות,תשלומי העברה סוציאליים,3155060000,3155060000,,15,https://next.obudget.org/i/budget/0042/2026
sec-42,2026,מתן אשראי,אשראי בשקלים,460001000,460001000,,4,https://next.obudget.org/i/budget/0042/2026
sec-42,2026,קניות,קניות בארץ,78904000,78904000,,4,https://next.obudget.org/i/budget/0042/2026
sec-42,2026,קניות,רזרבה,18435000,18435000,,2,https://next.obudget.org/i/budget/0042/2026
sec-43,2023,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-14073884,1,https://next.obudget.org/i/budget/0043/2023
sec-43,2023,העברות,תמיכות לפי סעיף 3א,175000,175000,0,1,https://next.obudget.org/i/budget/0043/2023
sec-43,2023,העברות פנים תקציביות,השתתפויות,1301000,1301000,1086378,3,https://next.obudget.org/i/budget/0043/2023
sec-43,2023,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0043/2023
sec-43,2023,קניות,קניות בארץ,48808000,94487000,62296399,12,https://next.obudget.org/i/budget/0043/2023
sec-43,2023,קניות,רזרבה,3032000,0,0,2,https://next.obudget.org/i/budget/0043/2023
sec-43,2023,שכר,רזרבה,2685000,0,0,1,https://next.obudget.org/i/budget/0043/2023
sec-43,2023,שכר,שכר בארץ,64433000,64433000,61326147,8,https://next.obudget.org/i/budget/0043/2023
sec-43,2024,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-15708727,1,https://next.obudget.org/i/budget/0043/2024
sec-43,2024,העברות,תמיכות לפי סעיף 3א,167000,200000,167000,1,https://next.obudget.org/i/budget/0043/2024
sec-43,2024,העברות פנים תקציביות,השתתפויות,1898000,1898000,1455764,3,https://next.obudget.org/i/budget/0043/2024
sec-43,2024,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0043/2024
sec-43,2024,קניות,קניות בארץ,42007000,83710000,50508172,12,https://next.obudget.org/i/budget/0043/2024
sec-43,2024,קניות,רזרבה,1831000,0,0,2,https://next.obudget.org/i/budget/0043/2024
sec-43,2024,שכר,רזרבה,2723000,0,0,1,https://next.obudget.org/i/budget/0043/2024
sec-43,2024,שכר,שכר בארץ,62945000,61245000,61104718,8,https://next.obudget.org/i/budget/0043/2024
sec-43,2025,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-19297978,1,https://next.obudget.org/i/budget/0043/2025
sec-43,2025,העברות,תמיכות לפי סעיף 3א,155000,184000,101000,1,https://next.obudget.org/i/budget/0043/2025
sec-43,2025,העברות פנים תקציביות,השתתפויות,1621000,1921000,1278957,3,https://next.obudget.org/i/budget/0043/2025
sec-43,2025,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0043/2025
sec-43,2025,קניות,קניות בארץ,41493000,92192000,63563921,12,https://next.obudget.org/i/budget/0043/2025
sec-43,2025,קניות,רזרבה,1893000,0,0,2,https://next.obudget.org/i/budget/0043/2025
sec-43,2025,שכר,רזרבה,2779000,0,0,1,https://next.obudget.org/i/budget/0043/2025
sec-43,2025,שכר,שכר בארץ,66704000,64304000,64529645,7,https://next.obudget.org/i/budget/0043/2025
sec-43,2026,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,,1,https://next.obudget.org/i/budget/0043/2026
sec-43,2026,העברות,תמיכות לפי סעיף 3א,139000,139000,,1,https://next.obudget.org/i/budget/0043/2026
sec-43,2026,העברות פנים תקציביות,השתתפויות,-500000,-500000,,3,https://next.obudget.org/i/budget/0043/2026
sec-43,2026,חשבונות מעבר,חשבונות מעבר,0,0,,1,https://next.obudget.org/i/budget/0043/2026
sec-43,2026,קניות,קניות בארץ,37395000,37395000,,12,https://next.obudget.org/i/budget/0043/2026
sec-43,2026,קניות,רזרבה,1561000,1561000,,1,https://next.obudget.org/i/budget/0043/2026
sec-43,2026,שכר,רזרבה,2866000,2866000,,1,https://next.obudget.org/i/budget/0043/2026
sec-43,2026,שכר,שכר בארץ,67290000,67290000,,7,https://next.obudget.org/i/budget/0043/2026
sec-46,2023,העברות,רזרבה,96890000,0,0,1,https://next.obudget.org/i/budget/0046/2023
sec-46,2023,העברות,תשלומי העברה סוציאליים,2307008000,2632528000,2416626351,13,https://next.obudget.org/i/budget/0046/2023
sec-46,2023,העברות פנים תקציביות,השתתפויות,18345000,-62175000,-64118981,5,https://next.obudget.org/i/budget/0046/2023
sec-46,2024,העברות,רזרבה,97988000,0,0,1,https://next.obudget.org/i/budget/0046/2024
sec-46,2024,העברות,תשלומי העברה סוציאליים,2331377000,2959988000,2943352094,11,https://next.obudget.org/i/budget/0046/2024
sec-46,2024,העברות פנים תקציביות,השתתפויות,20325000,-81889000,-68791705,5,https://next.obudget.org/i/budget/0046/2024
sec-46,2025,העברות,רזרבה,110136000,0,0,1,https://next.obudget.org/i/budget/0046/2025
sec-46,2025,העברות,תשלומי העברה סוציאליים,2643276000,3025094000,2987578518,10,https://next.obudget.org/i/budget/0046/2025
sec-46,2025,העברות פנים תקציביות,השתתפויות,24143000,-130344000,-136753444,5,https://next.obudget.org/i/budget/0046/2025
sec-46,2026,העברות,רזרבה,127536000,127536000,,1,https://next.obudget.org/i/budget/0046/2026
sec-46,2026,העברות,תשלומי העברה סוציאליים,3060861000,3060861000,,10,https://next.obudget.org/i/budget/0046/2026
sec-46,2026,העברות פנים תקציביות,השתתפויות,31741000,31741000,,5,https://next.obudget.org/i/budget/0046/2026
sec-5,2023,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-5191487685,13,https://next.obudget.org/i/budget/0005/2023
sec-5,2023,העברות,רזרבה,100000,0,0,1,https://next.obudget.org/i/budget/0005/2023
sec-5,2023,העברות,תמיכות לפי סעיף 3א,0,110000,93597,1,https://next.obudget.org/i/budget/0005/2023
sec-5,2023,העברות,תשלומי העברה סוציאליים,2400000,2523000,2351968,1,https://next.obudget.org/i/budget/0005/2023
sec-5,2023,העברות פנים תקציביות,הפחתות,0,4260000,18613976,6,https://next.obudget.org/i/budget/0005/2023
sec-5,2023,העברות פנים תקציביות,השתתפויות,-69986000,-72646000,-105040437,14,https://next.obudget.org/i/budget/0005/2023
sec-5,2023,חשבונות מעבר,חשבונות מעבר,0,0,8808,1,https://next.obudget.org/i/budget/0005/2023
sec-5,2023,קניות,קניות בארץ,1169056000,2203039000,6486107467,52,https://next.obudget.org/i/budget/0005/2023
sec-5,2023,קניות,"קניות בחו""ל",7015000,13344000,9032059,4,https://next.obudget.org/i/budget/0005/2023
sec-5,2023,קניות,רזרבה,65910000,0,0,3,https://next.obudget.org/i/budget/0005/2023
sec-5,2023,שכר,רזרבה,90058000,0,0,1,https://next.obudget.org/i/budget/0005/2023
sec-5,2023,שכר,שכר בארץ,2210334000,2077512000,2032004277,80,https://next.obudget.org/i/budget/0005/2023
sec-5,2023,שכר,"שכר בחו""ל",9343000,10545000,8194875,4,https://next.obudget.org/i/budget/0005/2023
sec-5,2024,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-14128063936,13,https://next.obudget.org/i/budget/0005/2024
sec-5,2024,העברות,רזרבה,100000,0,0,1,https://next.obudget.org/i/budget/0005/2024
sec-5,2024,העברות,תמיכות לפי סעיף 3א,0,0,0,1,https://next.obudget.org/i/budget/0005/2024
sec-5,2024,העברות,תשלומי העברה סוציאליים,2400000,2397000,2233263,1,https://next.obudget.org/i/budget/0005/2024
sec-5,2024,העברות פנים תקציביות,הפחתות,0,-70000,-112095,6,https://next.obudget.org/i/budget/0005/2024
sec-5,2024,העברות פנים תקציביות,השתתפויות,-23227000,-109619000,-118586617,13,https://next.obudget.org/i/budget/0005/2024
sec-5,2024,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0005/2024
sec-5,2024,קניות,קניות בארץ,1711447000,2246992000,15536866622,55,https://next.obudget.org/i/budget/0005/2024
sec-5,2024,קניות,"קניות בחו""ל",6542000,9762000,7018388,4,https://next.obudget.org/i/budget/0005/2024
sec-5,2024,קניות,רזרבה,72065000,0,0,3,https://next.obudget.org/i/budget/0005/2024
sec-5,2024,שכר,רזרבה,91540000,0,0,1,https://next.obudget.org/i/budget/0005/2024
sec-5,2024,שכר,שכר בארץ,2177954000,2153893000,2141159181,80,https://next.obudget.org/i/budget/0005/2024
sec-5,2024,שכר,"שכר בחו""ל",6463000,8317000,12987200,4,https://next.obudget.org/i/budget/0005/2024
sec-5,2025,הכנסות מיועדות,הכנסות תקציב רגיל,0,0,-9092739558,13,https://next.obudget.org/i/budget/0005/2025
sec-5,2025,העברות,רזרבה,96000,0,0,1,https://next.obudget.org/i/budget/0005/2025
sec-5,2025,העברות,תמיכות לפי סעיף 3א,0,0,0,1,https://next.obudget.org/i/budget/0005/2025
sec-5,2025,העברות,תשלומי העברה סוציאליים,2304000,2447000,2306600,1,https://next.obudget.org/i/budget/0005/2025
sec-5,2025,העברות פנים תקציביות,הפחתות,0,0,-581458,6,https://next.obudget.org/i/budget/0005/2025
sec-5,2025,העברות פנים תקציביות,השתתפויות,-58736000,-88594000,-111686278,13,https://next.obudget.org/i/budget/0005/2025
sec-5,2025,חשבונות מעבר,חשבונות מעבר,0,0,0,1,https://next.obudget.org/i/budget/0005/2025
sec-5,2025,קניות,קניות בארץ,1846156000,2699628000,10531790564,56,https://next.obudget.org/i/budget/0005/2025
